,source,title,is_clickbait
0,theblaze.com,Sen. Chuck Grassley refers Michael Avenatti and Julie Swetnick to the DOJ for criminal investigation,0
1,theblaze.com,‘The View’ co-host: CNN staffer said suspicious package due to Trump’s ‘enemy of the people’ charge,0
2,theblaze.com,US back on top in World Economic Forum’s competitiveness rating after 10-year hiatus,0
3,theblaze.com,CRINGE: Watch what happens when ‘social justice warriors’ are asked the most basic questions,1
4,theblaze.com,Spanish-language network reporter reveals who is ‘infiltrating’ migrant caravan heading to US,0
5,theblaze.com,Beto O’Rourke’s campaign faces class action lawsuit for sending unwanted campaign text messages,0
6,theblaze.com,Colorado teacher facing criminal investigation for bizarre punishment administered to seventh grader,0
7,theblaze.com,Standoff overnight at Mexico’s southern border as migrant caravan of thousands tries to reach US,0
8,theblaze.com,"More than 75,000 expected for sold-out President Donald Trump rally with GOP Sen Ted Cruz in Houston",0
9,theblaze.com,"Delilah Rene breaks silence on son’s heartbreaking suicide one year later, lauds prayerful healing",0
10,theblaze.com,Frank Luntz takes life into own hands hosting panel of Cruz and O’Rourke supporters,0
11,theblaze.com,Authorities charge organized ring with voter fraud for generating forged ballots—many for Democrats,0
12,theblaze.com,Keith Ellison’s lead in Minnesota AG race disappearing as domestic abuse allegations linger,0
13,theblaze.com,I Used To Come For Your Guns – Now I Support Your Right to Defend Yourself,1
14,theblaze.com,High school student claims she was ejected from Trump rally for wearing a Black Lives Matter T-shirt,1
15,theblaze.com,Elizabeth Warren’s DNA results are in: They did not prove what she hoped they would,1
16,theblaze.com,Third-grade chart explains consent: ‘[I]n the middle of a hug and the person changes their mind?’,1
17,theblaze.com,Can You Guess How Many Straw Man Arguments Were in Obama’s Speech?,1
18,theblaze.com,PA-Gov: Wagner consultant sends meme mocking Caitlyn Jenner to reporter; Dems want consultant fired,0
19,theblaze.com,Alaska GOP may reprimand — or totally disavow — Sen. Murkowski for her Kavanaugh vote,1
20,theblaze.com,California parents disturbed over state mandated gay rights lessons some say aren’t age appropriate,0
21,theblaze.com,"TN-Sen: Taylor Swift announces endorsement based on women’s issues, but there’s a twist",1
22,theblaze.com,School permits students to form pro-life group — but only after threat of legal action,0
23,theblaze.com,Black Trump intern has blistering message for liberals after being mocked for serving in White House,0
24,theblaze.com,Montana restaurant venue cancels Donald Trump Jr.’s campaign rally: ‘That’s just not who we are’,1
25,theblaze.com,Chick-fil-A does what it does best in the aftermath of Hurricane Florence ravaging the Carolinas,1
26,theblaze.com,Turkey believes missing Saudi journalist was murdered at Saudi consulate in Istanbul,0
27,theblaze.com,Glenn Beck: Here’s why government regulation is NOT the cure for liberal media bias,1
28,theblaze.com,Report: Media claimed Dem staffer who doxxed GOP senators was an ‘unpaid intern.’ He wasn’t.,1
29,theblaze.com,"Lindsey Graham: If there’s a SCOTUS vacancy during Trump’s last year, I will keep it open",1
30,theblaze.com,NJ-Sen: Polls show Democratic Sen. Bob Menendez in a surprisingly tight race against GOP opponent,0
31,theblaze.com,"Prof won’t write recommendation for student’s Israel study-abroad plan, says he backs Palestinians",0
32,theblaze.com,Parents livid over student ‘hit-list’ discovered by school officials. But there’s more to the story.,0
33,theblaze.com,College students don’t need cash at Rhode Island coffee shop. Their personal data will do just fine.,1
34,theblaze.com,Trump repeatedly slams AG Jeff Sessions in new interview: ‘I don’t have an attorney general’,0
35,theblaze.com,Images of French art school students darkened to ‘add diversity’ in promotional photo for US branch,0
36,theblaze.com,"Rand Paul’s wife calls out Cory Booker for telling activists, ‘Get up in the face of congresspeople”",0
37,theblaze.com,Man reportedly urinates on US flags he ripped from ground at veterans cemetery: ‘I was outraged’,0
38,theblaze.com,College students offer their opinions on Christopher Columbus. They’re hilarious — and a bit sad.,1
39,theblaze.com,Prosecutor who questioned Ford said she wouldn’t prosecute Kavanaugh based on evidence she heard,1
40,theblaze.com,Murder victim put in prayer request for alleged killer just days before her violent death,0
41,theblaze.com,LISTEN: Ben Shapiro takes on cultural crisis and explains the importance of truth,0
42,theblaze.com,Apple CEO: Government needs to step in and regulate privacy,0
