,source,title,is_clickbait
0,sciencetimes.com,Medical Nanotechnology Breakthrought Will Change Mankind Forever,0
1,sciencetimes.com,Molecular Mechanism Discovery Boosts Progress In Search For Alzheimer’s Disease Cure,0
2,sciencetimes.com,Wireless Smartphones & Starbucks Online 2014: Coffee Giant to Offer Phone Charging Stations for Customers,0
3,sciencetimes.com,iPad 2017,0
4,sciencetimes.com,Drone Racing League Craft 2017,0
5,sciencetimes.com,Ross 128,0
6,sciencetimes.com,Cosmos 2251,0
7,sciencetimes.com,Snapdragon 845,0
8,sciencetimes.com,US President Candidate's Platform To Fight Aging And Death,0
9,sciencetimes.com,LM6000 Hybrid Electric Gas Turbine,0
10,sciencetimes.com,200 year old monk corpse,0
11,sciencetimes.com,A HealthKit App A Day Could Keep The Doctor Away,0
12,sciencetimes.com,Total Solar Eclipse August 2017,0
13,sciencetimes.com,MEDICINE & HEALTH,0
14,sciencetimes.com,TECH & INNOVATION,0
15,sciencetimes.com,MEDICINE & HEALTH,0
16,sciencetimes.com,Microsoft Surface Pro 4 vs. Samsung Galaxy Book 12,0
17,sciencetimes.com,TECH & INNOVATION,0
18,sciencetimes.com,TECH & INNOVATION,0
19,sciencetimes.com,TECH & INNOVATION,0
20,sciencetimes.com,TECH & INNOVATION,0
21,sciencetimes.com,MEDICINE & HEALTH,0
22,sciencetimes.com,TECH & INNOVATION,0
23,sciencetimes.com,TECH & INNOVATION,0
24,sciencetimes.com,TECH & INNOVATION,0
25,sciencetimes.com,MEDICINE & HEALTH,0
26,sciencetimes.com,TECH & INNOVATION,0
27,sciencetimes.com,TECH & INNOVATION,0
28,sciencetimes.com,TECH & INNOVATION,0
29,sciencetimes.com,TECH & INNOVATION,0
30,sciencetimes.com,TECH & INNOVATION,0
31,sciencetimes.com,MEDICINE & HEALTH,0
32,sciencetimes.com,MEDICINE & HEALTH,0
33,sciencetimes.com,MEDICINE & HEALTH,0
34,sciencetimes.com,TECH & INNOVATION,0
35,sciencetimes.com,MEDICINE & HEALTH,0
36,sciencetimes.com,MEDICINE & HEALTH,0
37,sciencetimes.com,MEDICINE & HEALTH,0
38,sciencetimes.com,MEDICINE & HEALTH,0
39,sciencetimes.com,TECH & INNOVATION,0
40,sciencetimes.com,TECH & INNOVATION,0
41,sciencetimes.com,TECH & INNOVATION,0
42,sciencetimes.com,MEDICINE & HEALTH,0
43,sciencetimes.com,TECH & INNOVATION,0
44,sciencetimes.com,TECH & INNOVATION,0
45,sciencetimes.com,TECH & INNOVATION,0
46,sciencetimes.com,TECH & INNOVATION,0
47,sciencetimes.com,TECH & INNOVATION,0
48,sciencetimes.com,TECH & INNOVATION,0
49,sciencetimes.com,TECH & INNOVATION,0
50,sciencetimes.com,MEDICINE & HEALTH,0
51,sciencetimes.com,MEDICINE & HEALTH,0
52,sciencetimes.com,MEDICINE & HEALTH,0
53,sciencetimes.com,MEDICINE & HEALTH,0
54,sciencetimes.com,TECH & INNOVATION,0
55,sciencetimes.com,MEDICINE & HEALTH,0
56,sciencetimes.com,1.540 trillion tons of CO2,0
57,sciencetimes.com,MEDICINE & HEALTH,0
58,sciencetimes.com,MEDICINE & HEALTH,0
59,sciencetimes.com,TECH & INNOVATION,0
60,sciencetimes.com,MEDICINE & HEALTH,0
61,sciencetimes.com,MEDICINE & HEALTH,0
62,sciencetimes.com,MEDICINE & HEALTH,0
63,sciencetimes.com,MEDICINE & HEALTH,0
64,sciencetimes.com,TECH & INNOVATION,0
65,sciencetimes.com,ASUS ROG Strix GL702VI,0
66,sciencetimes.com,TECH & INNOVATION,0
67,sciencetimes.com,samarium-146,0
68,sciencetimes.com,MEDICINE & HEALTH,0
69,sciencetimes.com,MEDICINE & HEALTH,0
70,sciencetimes.com,Intel Xeon E3-1285 v6 processor,0
71,sciencetimes.com,American Ford Shelby F-150 Super Snake,0
72,sciencetimes.com,MEDICINE & HEALTH,0
73,sciencetimes.com,MEDICINE & HEALTH,0
74,sciencetimes.com,TECH & INNOVATION,0
75,sciencetimes.com,MEDICINE & HEALTH,0
76,sciencetimes.com,TECH & INNOVATION,0
77,sciencetimes.com,GeForce GTX 1080 Ti,0
78,sciencetimes.com,MEDICINE & HEALTH,0
79,sciencetimes.com,MEDICINE & HEALTH,0
80,sciencetimes.com,2018 federal budget,0
81,sciencetimes.com,AMD Ryzen 5 1400,0
82,sciencetimes.com,MEDICINE & HEALTH,0
83,sciencetimes.com,Apple WWDC 2017,0
84,sciencetimes.com,TECH & INNOVATION,0
85,sciencetimes.com,MEDICINE & HEALTH,0
86,sciencetimes.com,MEDICINE & HEALTH,0
87,sciencetimes.com,MEDICINE & HEALTH,0
88,sciencetimes.com,MEDICINE & HEALTH,0
89,sciencetimes.com,AMD Ryzen 5 1600X,0
90,sciencetimes.com,TECH & INNOVATION,0
91,sciencetimes.com,MEDICINE & HEALTH,0
92,sciencetimes.com,150 units only,0
93,sciencetimes.com,Pavilion x360,0
94,sciencetimes.com,MEDICINE & HEALTH,0
95,sciencetimes.com,750 Horsepower,0
96,sciencetimes.com,Spectre x360,0
97,sciencetimes.com,F150 Raptor,0
98,sciencetimes.com,MEDICINE & HEALTH,0
99,sciencetimes.com,TECH & INNOVATION,0
