,source,title,is_clickbait
0,dealbook.nytimes.com,"For Callan, Life After Lehman Includes a New Husband",0
1,dealbook.nytimes.com,The Challenges in Hedging Tail Risk,0
2,dealbook.nytimes.com,JPMorgan Chase Hacking Affects 76 Million Households,0
3,dealbook.nytimes.com,"Tyco to Split Itself in 3, Hoping for More Value",0
4,dealbook.nytimes.com,Why the Bank Leverage Ratio Is Important,1
5,dealbook.nytimes.com,Sexual Harassment Lawsuit Filed Against Prominent Plaintiffs’ Lawyer,0
6,dealbook.nytimes.com,Madoff Case Puts Focus on Duties of Custodial Banks,0
7,dealbook.nytimes.com,Dartmouth Controversy Reflects Quandary for Endowments,0
8,dealbook.nytimes.com,Grubb & Ellis Files for Bankruptcy and Agrees to Sell Assets to BGC,0
9,dealbook.nytimes.com,General Mills to Buy Annie’s for $820 Million in Cash,0
10,dealbook.nytimes.com,Device Maker Medtronic Agrees to Merger and Will Move to Ireland,0
11,dealbook.nytimes.com,Knight Capital Says Trading Glitch Cost It $440 Million,0
12,dealbook.nytimes.com,Pfizer Spins Off Animal Health Unit in $2.2 Billion I.P.O.,0
13,dealbook.nytimes.com,Some Investors Bet on Return to Reverse Mortgages,0
14,dealbook.nytimes.com,A $50 Billion Claim of Havoc Looms for Bank of America,0
15,dealbook.nytimes.com,Former Goldman Partner Now a Self-Fashioned Political Pundit,0
16,dealbook.nytimes.com,Caterpillar Gets Bucyrus for $7.6 Billion,0
17,dealbook.nytimes.com,The Magic of Feeling Safe at Work,0
18,dealbook.nytimes.com,2 Apollo Global Partners Are Said to Be Leaving,0
19,dealbook.nytimes.com,Banks Cash In on Inversion Deals Intended to Elude Taxes,0
20,dealbook.nytimes.com,Mallinckrodt Pharmaceuticals to Buy Questcor for $5.6 Billion,0
21,dealbook.nytimes.com,Citigroup Fails Federal Reserve’s Stress Test for 2nd Time in 3 Years,0
22,dealbook.nytimes.com,Express Scripts to Buy Medco for $29 Billion,0
23,dealbook.nytimes.com,Walgreen to Take Stake in Alliance Boots for $6.7 Billion,0
24,dealbook.nytimes.com,Cigna to Buy HealthSpring for $3.8 Billion,0
25,dealbook.nytimes.com,Former Lehman Operating Chief Puts Mansion Up for Sale,0
26,dealbook.nytimes.com,Pitfalls of Reverse Mortgages May Pass to Borrower’s Heirs,0
27,dealbook.nytimes.com,"Proudly Private, a Wall Street Brokerage Firm Marches On",0
28,dealbook.nytimes.com,"Arcapita, a Bahraini Investment Firm, Files for Bankruptcy",0
29,dealbook.nytimes.com,Facebook’s $21.8 Billion WhatsApp Acquisition Lost $138 Million Last Year,0
30,dealbook.nytimes.com,Advent to Buy Control of Maker of Serta and Simmons Bedding,0
31,dealbook.nytimes.com,DaVita to Acquire HealthCare Partners for $4.4 Billion,0
32,dealbook.nytimes.com,Apollo to Buy Out Chuck E. Cheese Parent for $1.3 Billion,0
33,dealbook.nytimes.com,Romney’s Rainmakers: Where Are They Now?,1
34,dealbook.nytimes.com,"Many Feel the American Dream Is Out of Reach, Poll Shows",0
35,dealbook.nytimes.com,"Testifying in SAC Case, Doctor Admits Sharing Data",0
36,dealbook.nytimes.com,Gilead to Buy Pharmasset for $11 Billion,0
37,dealbook.nytimes.com,Defining Good or Bad Design,0
38,dealbook.nytimes.com,Delta One Desks Are Big Moneymakers,0
39,dealbook.nytimes.com,Tentative Deal Hands JPMorgan Chase a Record Penalty,0
40,dealbook.nytimes.com,Barclays Settles Regulators’ Claims Over Manipulation of Key Rates,0
41,dealbook.nytimes.com,"Around Goldman’s Headquarters, an Oasis of Electricity",0
42,dealbook.nytimes.com,Novartis Seals Alcon Deal for $12.9 Billion,0
43,dealbook.nytimes.com,Bank of America Names New Co-Heads of Technology and Media Banking,0
44,dealbook.nytimes.com,HSBC to Pay $1.92 Billion to Settle Charges of Money Laundering,0
45,dealbook.nytimes.com,Schneider Electric to Buy Invensys for $5.2 Billion,0
46,dealbook.nytimes.com,"The Merrill Lynch and Lehman Deals, 3 Years Later",0
47,dealbook.nytimes.com,NRG Energy to Buy GenOn for $1.7 Billion,0
48,dealbook.nytimes.com,Ex-Federal Prosecutor in New York Joins Ackman’s Hedge Fund,0
49,dealbook.nytimes.com,"If You Like a Star Athlete, Now You Can Buy a Share",1
50,dealbook.nytimes.com,Goldman Sachs Promotes 280 to Managing Director,0
51,dealbook.nytimes.com,A Surprise From Hilton: Big Profit for Blackstone,0
52,dealbook.nytimes.com,A Law Firm Where Money Seemed Secondary,0
53,dealbook.nytimes.com,Yahoo’s ‘Acqui-Hiring’ and Its Tax Implications,0
54,dealbook.nytimes.com,Wall Street Turns to ‘Boot Camps’ to Train New Workers,0
55,dealbook.nytimes.com,American Airlines Parent Files for Bankruptcy,0
56,dealbook.nytimes.com,Honeywell Sells Consumer Auto Products Business,0
57,dealbook.nytimes.com,"In Its First Action, Consumer Bureau Takes Aim at Capital One",0
58,dealbook.nytimes.com,"The Statute of Limitations Is Longer Now, Bharara Warns Wrongdoers",0
59,dealbook.nytimes.com,Subprime Mortgage Loan Servicer Ocwen Agrees to $2.2 Billion Settlement,0
60,dealbook.nytimes.com,Facebook Buys Instagram for $1 Billion,0
61,dealbook.nytimes.com,Huge Ski Resort for the Rich Is Bouncing Back,0
62,dealbook.nytimes.com,Activity Does Not Always Equal Productivity,0
63,dealbook.nytimes.com,"Barton M. Biggs, Market Prognosticator, Is Dead at 79",0
64,dealbook.nytimes.com,Benckiser to Buy D.E Master Blenders for $9.8 Billion,0
65,dealbook.nytimes.com,Rajat Gupta Convicted of Insider Trading,0
66,dealbook.nytimes.com,Jury Finds Bank of America Liable in Mortgage Case,0
67,dealbook.nytimes.com,"In Unusual Move, Delaware Supreme Court Rebukes a Judge",0
68,dealbook.nytimes.com,Bankia Stock Value Is Nearly Wiped Out Under Recapitalization Plan,0
69,dealbook.nytimes.com,Blockchain Is Latest Bitcoin Start-Up to Lure Big Investment,0
70,dealbook.nytimes.com,Bristol-Myers in Deal for Amylin Valued at $7 Billion,0
71,dealbook.nytimes.com,Berkshire Hathaway to Buy Lubrizol for $9 Billion,0
72,dealbook.nytimes.com,Blackstone Courts Wealthy Individuals With New Private Equity Fund,0
73,dealbook.nytimes.com,Hedge Fund Manager Is Sentenced to 5 Years,0
74,dealbook.nytimes.com,Two Deals Bring Attention to Banking’s Safra Family,0
75,dealbook.nytimes.com,Verizon Seals Long-Sought $130 Billion Deal to Own Wireless Unit,0
76,dealbook.nytimes.com,Calculating the Grim Economic Costs of Ebola Outbreak,0
77,dealbook.nytimes.com,A Force Behind Lady Gaga Inc.,0
78,dealbook.nytimes.com,Banks Fear Missing Collateral in China,0
79,dealbook.nytimes.com,What the Barclays Settlement Means for Other Banks,1
80,dealbook.nytimes.com,Madoff Victim Seeks Divorce Do-Over,0
81,dealbook.nytimes.com,Buffett Invests $5 Billion in Bank of America,0
82,dealbook.nytimes.com,"Public Funds Take Control of Assets, Dodging Wall Street",0
83,dealbook.nytimes.com,Deal Maker for Morgan Stanley Is Eased Out,0
84,dealbook.nytimes.com,Glencore Completes Deal for Xstrata,0
85,dealbook.nytimes.com,"For a Whistle-Blower, No Good Deed Goes Unpunished",0
86,dealbook.nytimes.com,Puerto Rico Creates Tax Shelters in Appeal to the Rich,0
87,dealbook.nytimes.com,Solvay to Buy Rhodia for $4.8 Billion,0
88,dealbook.nytimes.com,U.S. Attorney’s Office Names New Chief of Securities Fraud Unit,0
89,dealbook.nytimes.com,Signet Jewelers to Buy Zale in $900 Million Deal,0
90,dealbook.nytimes.com,Goldman Promotes Ashok Varadhan to Co-Head of Securities,0
91,dealbook.nytimes.com,Miss a Payment? Good Luck Moving That Car,0
92,dealbook.nytimes.com,Starbucks Makes $100 Million Bet on Baked Goods,0
93,dealbook.nytimes.com,A Litigator Known as Columbo With a Law Degree,0
94,dealbook.nytimes.com,"Wallets Out, Wall St. Dares to Indulge",0
95,dealbook.nytimes.com,Investment Riches Built on Subprime Auto Loans to Poor,0
96,dealbook.nytimes.com,Apollo to Acquire Water Park Operator for $703 Million,0
97,dealbook.nytimes.com,Ex-Viacom Chief Tom Freston Is Hired to Advise Merchant Banking Firm,0
98,dealbook.nytimes.com,In Bitcoin’s Orbit: Rival Virtual Currencies Vie for Acceptance,0
99,dealbook.nytimes.com,DuPont Finds Itself a Target of Activist Nelson Peltz,0
