,source,title,is_clickbait
0,en.mediamass.net,Happy birthday! Kate Jackson turns 69 today,0
1,en.mediamass.net,Happy birthday! So Ji-sub turns 40 today,0
2,en.mediamass.net,Happy birthday! Roberto Benigni turns 65 today,0
3,en.mediamass.net,Happy birthday! Tina Arena turns 50 today,1
4,en.mediamass.net,Happy birthday! Tracy Scoggins turns 64 today,0
5,en.mediamass.net,Remembering Lou Reed on the 4th Anniversary of his death,0
6,en.mediamass.net,Happy birthday! Martin Clunes turns 56 today,0
7,en.mediamass.net,Happy birthday! Otis Williams turns 76 today,0
8,en.mediamass.net,Happy birthday! Adela Noriega turns 48 today,0
9,en.mediamass.net,Happy birthday! C. W. McCall turns 89 today,0
10,en.mediamass.net,Happy birthday! Timothy B. Schmit turns 70 today,0
11,en.mediamass.net,Helene Fischer Highest-Paid Singer in the World,0
12,en.mediamass.net,Dieter Bohlen Highest-Paid Singer in the World,0
13,en.mediamass.net,Fan Bingbing Nude Photos Leaked Online,1
14,en.mediamass.net,Steve Hackett Highest-Paid Musician in the World,0
15,en.mediamass.net,Ashley Olsen Nude Photos Leaked Online,1
16,en.mediamass.net,‘Airwolf’ Reunion 2019 — Is It Happening?,1
17,en.mediamass.net,Jane March Highest-Paid Actress in the World,0
18,en.mediamass.net,‘Merlin’ Reunion 2019 — Is It Happening?,1
19,en.mediamass.net,Molly Ephraim Nude Photos Leaked Online,0
20,en.mediamass.net,‘The Dukes of Hazzard’ Reunion 2019 — Is It Happening?,1
21,en.mediamass.net,Sasha Alexander Nude Photos Leaked Online,0
22,en.mediamass.net,Yang Mi Nude Photos Leaked Online,0
23,en.mediamass.net,‘Knight Rider’ Reunion 2019 — Is It Happening?,1
24,en.mediamass.net,Melissa Rauch Nude Photos Leaked Online,1
25,en.mediamass.net,Glenn Frey still alive?,0
26,en.mediamass.net,Melissa Gorga Nude Photos Leaked Online,1
27,en.mediamass.net,Sasha Alexander to be the next Bond Girl?,1
28,en.mediamass.net,Fernando Verdasco Nude Photos Leaked Online,0
29,en.mediamass.net,Priyanka Chopra Nude Photos Leaked Online,1
30,en.mediamass.net,Martha MacCallum Nude Photos Leaked Online,1
31,en.mediamass.net,Tia Carrere Nude Photos Leaked Online,1
32,en.mediamass.net,Cote de Pablo Nude Photos Leaked Online,0
33,en.mediamass.net,Pitbull Highest-Paid Rapper in the World,0
34,en.mediamass.net,‘Stargate SG-1’ Reunion 2019 — Is It Happening?,1
35,en.mediamass.net,"Blanket Jackson, TIME's Person of the Year 2018?",1
36,en.mediamass.net,Tasha Smith Nude Photos Leaked Online,1
37,en.mediamass.net,Declan Donnelly to Be a Dad?,1
38,en.mediamass.net,Jamie Dornan Highest-Paid Actor in the World,0
39,en.mediamass.net,‘That '70s Show’ Reunion 2019 — Is It Happening?,1
40,en.mediamass.net,Sofia Richie Nude Photos Leaked Online,1
41,en.mediamass.net,Amy Carlson Nude Photos Leaked Online,1
42,en.mediamass.net,Joseph Morgan to be the next James Bond?,1
43,en.mediamass.net,Woody Harrelson Highest-Paid Actor in the World,0
44,en.mediamass.net,‘Gossip Girl’ Reunion 2019 — Is It Happening?,1
45,en.mediamass.net,Pauley Perrette to be the next Bond Girl?,1
46,en.mediamass.net,Kelly Hu Nude Photos Leaked Online,1
47,en.mediamass.net,Sarah Geronimo Highest-Paid Singer in the World,0
48,en.mediamass.net,‘The Drew Carey Show’ Reunion 2019 — Is It Happening?,1
49,en.mediamass.net,"Tom Selleck, TIME's Person of the Year 2018?",1
50,en.mediamass.net,Jake T. Austin Nude Photos Leaked Online,1
51,en.mediamass.net,Michael Peña Highest-Paid Actor in the World,0
52,en.mediamass.net,Simon Baker Sexiest Actor Alive,0
53,en.mediamass.net,"Erica Durance, TIME's Person of the Year 2018?",1
54,en.mediamass.net,Romeo Santos Highest-Paid Singer in the World,0
55,en.mediamass.net,Kathy Griffin Nude Photos Leaked Online,0
56,en.mediamass.net,‘Friends’ Reunion 2019 — Is It Happening?,1
57,en.mediamass.net,Rafael Nadal Sexiest Tennis player Alive,0
58,en.mediamass.net,Kodi Smit-McPhee Sexiest Actor Alive,0
59,en.mediamass.net,Nathan Fillion Highest-Paid Actor in the World,0
60,en.mediamass.net,Luke Combs Sexiest Singer Alive,0
61,en.mediamass.net,‘Glee’ Reunion 2019 — Is It Happening?,1
62,en.mediamass.net,Shania Twain Nude Photos Leaked Online,0
63,en.mediamass.net,Savannah Guthrie Nude Photos Leaked Online,1
64,en.mediamass.net,Matt Cameron Highest-Paid Drummer in the World,0
65,en.mediamass.net,Miranda Cosgrove Nude Photos Leaked Online,1
66,en.mediamass.net,Téa Leoni Nude Photos Leaked Online,1
67,en.mediamass.net,Daniela Ruah Nude Photos Leaked Online,1
68,en.mediamass.net,Kate Pierson Highest-Paid Singer in the World,0
69,en.mediamass.net,Sarah Palin Nude Photos Leaked Online,1
70,en.mediamass.net,Priscilla Presley Sexiest Actress Alive,0
71,en.mediamass.net,Jason Statham Nude Photos Leaked Online,1
72,en.mediamass.net,Sara Martins Sexiest Actress Alive,0
73,en.mediamass.net,‘All My Children’ Reunion 2019 — Is It Happening?,1
74,en.mediamass.net,Dierks Bentley Sexiest Singer Alive,0
75,en.mediamass.net,Thomas Rhett Nude Photos Leaked Online,0
76,en.mediamass.net,Serena Williams Nude Photos Leaked Online,1
77,en.mediamass.net,Tom Hardy Sexiest Actor Alive,0
78,en.mediamass.net,Michael C. Hall to be the next James Bond?,1
79,en.mediamass.net,Beverley Mitchell Nude Photos Leaked Online,0
80,en.mediamass.net,‘Hart to Hart’ Reunion 2019 — Is It Happening?,1
81,en.mediamass.net,Kelly Reilly Sexiest Actress Alive,0
82,en.mediamass.net,Delphine Wespiser Sexiest Model Alive,0
83,en.mediamass.net,Raquel Welch to be the next Bond Girl?,1
84,en.mediamass.net,Debbie Gibson Highest-Paid Singer in the World,0
85,en.mediamass.net,Jacob Artist to be the next James Bond?,1
86,en.mediamass.net,Ben Barnes to be the next James Bond?,1
87,en.mediamass.net,‘Two and a Half Men’ voted best TV show of all time,1
88,en.mediamass.net,Benedict Cumberbatch Sexiest Actor Alive,0
89,en.mediamass.net,Anna Kendrick Nude Photos Leaked Online,1
90,en.mediamass.net,Renée Felice Smith Nude Photos Leaked Online,1
91,en.mediamass.net,Richard Branson Highest-Paid Business man in the World,0
92,en.mediamass.net,Frida Lyngstad Sexiest Singer Alive,0
93,en.mediamass.net,Nekfeu Highest-Paid Rapper in the World,0
94,en.mediamass.net,Sierra McCormick Nude Photos Leaked Online,0
95,en.mediamass.net,Burt Reynolds still alive?,0
96,en.mediamass.net,Merrin Dungey Nude Photos Leaked Online,1
97,en.mediamass.net,Richard Madden Nude Photos Leaked Online,0
98,en.mediamass.net,‘Raising Hope’ Reunion 2019 — Is It Happening?,1
99,en.mediamass.net,Ray Stevens Highest-Paid Singer in the World,0
