,source,title,is_clickbait
0,geeky-gadgets.com,Price Drop Deal: Obior Unlimited Website Building & Hosting Lifetime Subscription,0
1,geeky-gadgets.com,Star Wars Battlefront II General Grievous update rolls out,0
2,geeky-gadgets.com,New McLaren Speedtail Hypercar shown off on video,0
3,geeky-gadgets.com,Cold Pursuit action thriller movie starring Liam Neeson,0
4,geeky-gadgets.com,Last Minute Deal: Save 98% on the awesome Complete Adobe Mastery Bundle Lifetime Access,0
5,geeky-gadgets.com,Nybble open source robotic kitten,0
6,geeky-gadgets.com,New OnePlus 6T smartphone now available to pre-order from Vodafone,0
7,geeky-gadgets.com,"The Abyss, No Man’s Sky update adds underwater adventures",0
8,geeky-gadgets.com,Falcon simulator chair for racing and flight sim immersion,0
9,geeky-gadgets.com,"You can now buy the new Mercedes GLE in the UK, prices start at £55,000",0
10,geeky-gadgets.com,Shuttle XPC Barebone XH310 and XH310V mini PC systems unveiled,0
11,geeky-gadgets.com,BiteMinder angling wireless bite alarm,0
12,geeky-gadgets.com,New NoiseAware Airbnb sensor detects parties and more,0
13,geeky-gadgets.com,Jaguar F-Type Chequered Flag limited edition announced (Video),0
14,geeky-gadgets.com,Porsche explains all Porsche 911 derivatives in new video,0
15,geeky-gadgets.com,iPhone XR gets torture tested (Video),0
16,geeky-gadgets.com,LattePanda Alpha macOS 10.14 mini PC Hackintosh,1
17,geeky-gadgets.com,Logitech Capture webcam app makes vlogs and live streams easy,0
18,geeky-gadgets.com,New OnePlus 6T shown off on video,0
19,geeky-gadgets.com,Apple’s iPhone XR gets durability tested by SquareTrade (Video),0
20,geeky-gadgets.com,Apple’s iPhone XR gets taken apart by iFixit (Video),0
21,geeky-gadgets.com,Red Hydrogen One smartphone lands on AT&T November 2nd,0
22,geeky-gadgets.com,Double Mag magnetic cable with power delivery,0
23,geeky-gadgets.com,New iPad Pro icon confirms no home button and more,0
24,geeky-gadgets.com,Fallout 76 PC Beta system requirements confirmed for tomorrows launch,0
25,geeky-gadgets.com,Save 49% on the awesome AXUM Gear True Wireless Earbuds,1
26,geeky-gadgets.com,reCAPTCHA v3 human detector removes jumbled text and image clicks,0
