,source,title,is_clickbait
0,truthrevolt.org,Women’s March Leader Claims She’s Not Anti-Semitic by Tweeting Anti-Semite Rapper,0
1,truthrevolt.org,"Condi Rice Tells ‘The View’ She’s Pro-2A, Father Used Guns to Protect from KKK",0
2,truthrevolt.org,Spontaneous ‘USA’ Chant During SOTU Speech Triggered Dems,0
3,truthrevolt.org,More Hollywood Hypocrisy: Heroic Feminist Natalie Portman Also Supporter of Child Sex Predator,0
4,truthrevolt.org,"Harvard, UC-Berkeley Among FIRE’s ’10 Worst Colleges for Free Speech 2018’",0
5,truthrevolt.org,List of Companies No Longer Partnering with NRA Growing,0
6,truthrevolt.org,Tucker Carlson Reveals Stunning Stats on Immigrant Crime,0
7,truthrevolt.org,"Sen. Dick Durbin’s ‘Full Time’ Priority Isn’t US Citizens, It’s Illegal Aliens",0
8,truthrevolt.org,Candace Owens: Black Panther - A Pro-Trump Movie,0
9,truthrevolt.org,Dick’s Sporting Goods Pulls ‘Assault-Style Rifles’ From All Stores,0
10,truthrevolt.org,Movie Critics Complain Eastwood Doesn't Show Sympathetic Terrorist,0
11,truthrevolt.org,GQ: Man Rescuing Bunny From Wildfire Reveals Whites' Hatred for Blacks,0
12,truthrevolt.org,Former Porn Star Reveals She Quit Over ISIS Threats,0
13,truthrevolt.org,CNN At It Again: Allows NRA To Be Vilified as Child Killers,0
14,truthrevolt.org,FLASHBACK: Bill Clinton on Illegal Immigration: 'We are a Nation of Laws',0
15,truthrevolt.org,CBS News’ Deceptive Headline Pegs Grocery Store as Major Firearms Dealer,0
16,truthrevolt.org,Black Lives Matter Asks Whites to ‘Give Up Your Home to Black Family’,0
17,truthrevolt.org,"CA Dems Want to Fine Waiters $1,000 for Offering Plastic Straws",0
18,truthrevolt.org,Leftists Insult Jeff Sessions' Asian Granddaughter: 'Return this Asian Baby to the Toys R Us',1
19,truthrevolt.org,Brown University Student 'Collective' Objects to 'Fascist' Guy Benson's Free Speech,0
20,truthrevolt.org,"Jennifer Lawrence: Time to Take a Year Off and ""Fix Our Democracy""",1
21,truthrevolt.org,Restaurant Asks White People to Pay More,0
22,truthrevolt.org,"WATCH: Dem Leadership Crumbling, Pelosi Can Hardly Speak",0
23,truthrevolt.org,WaPo Dismisses 'Myth' of Left-Wing University Bias,0
24,truthrevolt.org,Colbert and San Juan Mayor Serve Up Some Fake News,0
25,truthrevolt.org,NBC News Got Through Entire Special Report on AR-15 Without Fear-Mongering,1
26,truthrevolt.org,MUST-WATCH: John Stossel Exposes ‘Southern Poverty Law Center Scam’,0
27,truthrevolt.org,San Diego State Hires New President Based Solely on Social Justice Background,0
28,truthrevolt.org,"Ivanka Posts Sweet Pics of Father/Son Fishing, Left Finds Reason to Hate",0
29,truthrevolt.org,Media Matters’ ‘Volatile and Erratic’ Founder David Brock,0
30,truthrevolt.org,LGBT Activists Push for LGBTQQICAPF2K,0
31,truthrevolt.org,Rapper Cardi B: 'Hitler' Trump ‘Wishes Death’ on ‘Anybody Not White’,0
32,truthrevolt.org,"Viral Chart Claims to Fight Fake News, Promotes Biased Media",0
33,truthrevolt.org,Prager U: Why Did the Democratic South Become Republican?,1
34,truthrevolt.org,Praise for the 7 Progressive 'Frozen' Moments,1
35,truthrevolt.org,Paul Joseph Watson: The Truth About 'Sh*thole Countries',1
36,truthrevolt.org,What Was That About Media Bias? Research Shows Just 7% of Journalists Identify as Republicans,1
37,truthrevolt.org,FLASHBACK: Watch ‘The View’ Ladies Lose Their Minds When Norm MacDonald Called Bill Clinton a Murderer,1
38,truthrevolt.org,Condell: A Word to the Criminal Migrant,0
39,truthrevolt.org,Newsweek Cover Controversy: Orange Penis-Shaped Balloon Targets President,0
40,truthrevolt.org,Church of Sweden to Make God ‘Gender Neutral’,0
41,truthrevolt.org,DoJ Goes to Bat for YAF Against UC Berkeley Free Speech Violations,0
42,truthrevolt.org,Cop Shot In Ferguson As Obama Says 'Most Americans' Believe Nation Is Racist,0
43,truthrevolt.org,YAF Reports: College Courses Rife With Leftist Insanity,0
44,truthrevolt.org,Pat Condell: Europe Is Killing Itself,0
45,truthrevolt.org,S.E. Cupp Panel Scolds Journalists for Being Clueless About Guns,0
46,truthrevolt.org,Major Networks Dismiss Nunes Memo as Very Dangerous 'Nothing Burger',0
47,truthrevolt.org,Fox News' Conor Powell Invents Middle East History,0
48,truthrevolt.org,"ABC News Ignores 30,000+ Complaints Over 'The View' Star Behar's 'Anti-Christian Bigotry'",0
49,truthrevolt.org,"Paramount, Jay-Z Producing DocuSeries on Trayvon Martin",0
50,truthrevolt.org,Former SJW Takes Heat from Left for Her Apostasy,0
51,truthrevolt.org,Nancy Pelosi Hopes “Bump Stock” Ban Will Be Slippery Slope,0
52,truthrevolt.org,"Actor Nick Searcy Subs For Rush, Explains Why Hollywood Doesn't Get Trump",1
53,truthrevolt.org,MSNBC's Jennifer Rubin Calls Pro-Border Enforcement Guest 'Inhumane Beast',0
54,truthrevolt.org,"Washington Post: As Senator, Clinton's 200,000 Jobs Promise Failed",0
55,truthrevolt.org,Desperation: ABC Pushes Dolly Parton to Call Trump the Face of Modern Sexism,1
56,truthrevolt.org,Ted Cruz: Celebs Are Gun Control Hypocrites,0
57,truthrevolt.org,"Poland Catholics Pray Along the Border, Liberal Media Cries Islamophobia",0
58,truthrevolt.org,Oberlin College Convicts Male Students of Sex Assault in Every Single Case,0
