,source,title,is_clickbait
0,variety.com,How Robin Wright Took Charge of ‘House of Cards’ and Saved the Final Season,1
1,variety.com,Cate Blanchett to Star as Phyllis Schlafly in Limited Series ‘Mrs. America’ for FX,0
2,variety.com,"Salaries of TV’s Top Stars Revealed, From Reese Witherspoon to Dwayne Johnson",0
3,variety.com,"Megyn Kelly, NBC Spar Over Restrictions In Exit Talks",0
4,variety.com,Why Megyn Kelly and NBC Were Always a Bad Fit (Analysis),1
5,variety.com,"Apple Unveils New iPad Pro Tablets, MacBook Air Notebook",0
6,variety.com,Sony Pictures Scores Profits of $211 Million in Second Quarter,0
7,variety.com,CBS All Access Drama ‘Strange Angel’ Renewed for Season 2,0
8,variety.com,"Tinashe, Kiersey Clemons Among Cast for Fox’s Live Version of ‘Rent’",0
9,variety.com,Pharrell Williams Sends Trump Cease-and-Desist for Playing ‘Happy’ at Rally,0
10,variety.com,‘Red Dead Redemption 2’ Earns Record-Breaking $725 Million Opening Weekend,0
11,variety.com,"Fox News, Fox Business Under New Scrutiny in Run-Up to Midterms",0
12,variety.com,Roman Coppola Aims to Rent Out Hollywood Villa (EXCLUSIVE),0
13,variety.com,‘Boy of War’ Producer Fabien Driehorst: ‘It’s a Coming of Age Story’,0
14,variety.com,"Film News Roundup: Charlie Hunnam, Mel Gibson Join Action-Thriller ‘Waldo’",0
15,variety.com,U.K. to Slap New Tax on Technology Giants,0
16,variety.com,Sony Classics Buys Kenneth Branagh’s Shakespeare Drama ‘All Is True’,0
17,variety.com,Hatemongers Are Putting Journalists at Risk (Column),0
18,variety.com,"Mac Miller Benefit Concert, Featuring Chance the Rapper, Travis Scott, SZA, to Be Livestreamed",0
19,variety.com,Nintendo to Hold ‘Smash’-Centric Direct and Treehouse: Live on Nov. 1,0
20,variety.com,Andy Muschietti to Direct ‘Attack on Titan’ for Warner Bros. (EXCLUSIVE),0
21,variety.com,Adam Reed Named CEO of Thinkfactory Media as Leslie Greif Departs for New Venture,0
22,variety.com,Ariel Winter on ‘Modern Family’ Death: ‘We Tried to Make It as Light Hearted as Possible’,1
23,variety.com,Skybound’s ‘Delusion: Lies Within’ Virtual Reality Series Debuts on Samsung VR (EXCLUSIVE),0
24,variety.com,"David Poltrack, Dean of TV Research Chiefs and 50-Year CBS Veteran, to Retire in 2019 (EXCLUSIVE)",0
25,variety.com,EMI Publishing Deal Boosts Sony’s 2018 Music Revenue Projections,0
26,variety.com,"Outfest Legacy Awards Honor ‘Pose,’ Justin Simien and Sony Picture Classics",0
27,variety.com,Nintendo CEO Believes it Can Still Hit Switch Sales Goal Despite Huge Gap,0
28,variety.com,Disney Uses Google Home Speakers to Add Soundtracks to Kids Books,1
29,variety.com,"Robin Wright on Time’s Up, Pay Parity and ‘Wonder Woman 1984’",0
30,variety.com,Ji.hlava Docu Fest: Awards Celebrate Truth and Respect,0
31,variety.com,"More Than 1,000 Employees Working on EA’s Project Atlas Cloud Gaming Service",0
32,variety.com,‘Love & Hip Hop’ Creator Mona Scott-Young Signs Unscripted TV Pact With Lionsgate,1
33,variety.com,"Jeffrey Dean Morgan, Connie Nielsen to Star in Drama ‘Postcard Killings’",0
