,source,title,is_clickbait
0,losangeles.cbslocal.com,Beard Re-Signs With Los Angeles Sparks,0
1,losangeles.cbslocal.com,Win Tickets to the 6th Annual WE CAN SURVIVE Concert,1
2,losangeles.cbslocal.com,Michael menaces Southeast after slamming Florida,0
3,losangeles.cbslocal.com,2018 Grand Performances Summer Concert Series,0
4,losangeles.cbslocal.com,Tenants Strike Over Rent Increase,0
5,losangeles.cbslocal.com,LAPD Encourages Safe Driving During ‘School Zone Crosswalk Awareness Detail’,0
6,losangeles.cbslocal.com,Rihanna’s Hollywood Hills Home Broken Into For Second Time This Year,1
7,losangeles.cbslocal.com,Stephanie’s Day 2017,0
8,losangeles.cbslocal.com,Dodger Rookie Walker Buehler Pulled From Game With Rib Soreness,0
9,losangeles.cbslocal.com,Dodgers Celebrate Hispanic Heritage Month,0
10,losangeles.cbslocal.com,Gamertag Radio’s #E32015 Live Blog,0
11,losangeles.cbslocal.com,Wynn Resorts Shaken By Sexual Misconduct Claims Against Founder,0
12,losangeles.cbslocal.com,NFL Week 3 Expert Picks,0
13,losangeles.cbslocal.com,‘Massive Jumps’ By Mexico Fans Might Have Caused ‘Artificial’ Quake After World Cup Goal,0
14,losangeles.cbslocal.com,Man Killed In Sunland House Fire,0
15,losangeles.cbslocal.com,KNX Special Programming,0
16,losangeles.cbslocal.com,WWE Insiders Pick SummerSlam,0
17,losangeles.cbslocal.com,Legoland Surfers Cove,0
18,losangeles.cbslocal.com,Ryan Seacrest Denies Inappropriate Behavior,0
19,losangeles.cbslocal.com,"‘Django Unchained’ Actress, Boyfriend Charged With Lewd Conduct",0
20,losangeles.cbslocal.com,Sonequa Martin-Green Talks Star Trek: Discovery,0
21,losangeles.cbslocal.com,California Voters Approve Gun Control Measure,0
22,losangeles.cbslocal.com,Nominate A KNX Helpful Honda Hero,0
23,losangeles.cbslocal.com,Clippers’ DeAndre Jordan & Chris Paul Receive All NBA Team Honors,0
24,losangeles.cbslocal.com,It’s Here: Rams Set For First Playoff Game Since 2004,1
25,losangeles.cbslocal.com,Sixth Annual Paws FUR Pink® Sponsored By SoCal Honda,0
26,losangeles.cbslocal.com,"Gennady Golovkin Gets New Opponent For Next Fight, Will Face Vanes Martirosyan On May 5",0
27,losangeles.cbslocal.com,Officials OK New Water Conservation Measures,0
28,losangeles.cbslocal.com,Southern Californians Observe Ash Wednesday,0
29,losangeles.cbslocal.com,KNX Contest Rules,0
30,losangeles.cbslocal.com,Police Uncover Huge Dog-Fighting Ring Operating Across Southern California,0
31,losangeles.cbslocal.com,Kareem Abdul-Jabbar Hospitalized Briefly While Recovering From Quadruple Bypass,0
32,losangeles.cbslocal.com,OC Native Reveals Unique Pen-Pal Relationship With Priest Who Gave JFK Last Rites,1
33,losangeles.cbslocal.com,Bracket Breakdown: Midwest Region,0
34,losangeles.cbslocal.com,Pepperdine Beats Slumping Loyola Marymount,0
35,losangeles.cbslocal.com,Alan Williams: ‘My Life As An NBA Draft Prospect’,1
36,losangeles.cbslocal.com,Survivor Castoff Morgan Ricke: ‘I Was Blindsided’,1
37,losangeles.cbslocal.com,J.K. Simmons Talks Career & New Show,0
38,losangeles.cbslocal.com,USA Soccer World Cup Profile: Defender DaMarcus Beasley,0
39,losangeles.cbslocal.com,Bob Hope Airport Adopts New Nickname: ‘Hollywood Burbank Airport’,0
