,source,title,is_clickbait
0,reuters.com,Wall Street moves higher as chip stocks rebound,0
1,reuters.com,U.S. consumer confidence at 18-year high; house price gains slow,0
2,reuters.com,Trump targets U.S. birthright citizenship ahead of elections,0
3,reuters.com,Pittsburgh mourns synagogue shooting victims as protesters await Trump,0
4,reuters.com,Chesapeake Energy shares tumble on $4-billion WildHorse deal,0
5,reuters.com,Breakingviews - Exclusive: FedEx drops NRA deal by snail-mail,0
6,reuters.com,"Bunge finalizing agreements with investors, to consider sale: sources",0
7,reuters.com,Former Leicester bosses pay tribute to chairman,0
8,reuters.com,"Apple spruces up Macs, iPad Pros and raises prices",0
9,reuters.com,"Oil prices down more than $1 on rising supply, trade war",0
10,reuters.com,Rising U.S. crude output sparks race to build export terminals,0
11,reuters.com,'Who's in charge?' Next Mexico leader clashes with business over airport,0
12,reuters.com,Continental Resources eyes widening fourth-quarter oil differential,0
13,reuters.com,Raiders CB Rodgers-Cromartie retires immediately,0
14,reuters.com,Pittsburgh mourns synagogue massacre victims as protesters await Trump,0
15,reuters.com,"Ex-Valeant, Philidor executives get prison for fraud",0
16,reuters.com,Pimco chief Dan Ivascyn says Fed will hike despite Trump criticism,0
17,reuters.com,Trump citizenship plan may not conflict with constitution -Pence,0
18,reuters.com,Wall Street gains as chip stocks lead bounce back,0
19,reuters.com,Bavarian parties nearing conservative-centrist coalition: sources,0
20,reuters.com,Golf: World Golf Foundation defends Hall of Fame's selection policy,0
21,reuters.com,Coke profits get health kick in third quarter,0
22,reuters.com,Kerry Washington returns to Broadway,0
23,reuters.com,Iran: U.S. curbs to have 'severe consequences' for global order,0
24,reuters.com,Rohingya returns to Myanmar must not be rushed or premature: UNHCR,0
25,reuters.com,Under Armour shares surge as turnaround efforts take hold,0
26,reuters.com,Greece's Gastrade launches market test for Alexandroupolis LNG terminal,0
27,reuters.com,Halloween parades around the world,1
28,reuters.com,Mexican economy recovers in third quarter as trade worries fade,0
29,reuters.com,"Nigeria police fire on Shi'ite march, kill protester-group",0
30,reuters.com,UPDATE 1-Investors receiving payment on PDVSA 2020 bond -sources,0
31,reuters.com,Swedish caretaker PM says speaker's talks made progress in breaking deadlock,0
32,reuters.com,Seahawks LB Kendricks gets eight-game suspension,0
33,reuters.com,UPDATE 1-Brazil's Eletrobras to assume more debt to privatize distributor -source,0
34,reuters.com,Boston gangster James 'Whitey' Bulger found dead in prison: NBC News,0
35,reuters.com,Cargill's Dines named new CFO; Smits takes new role in Asia,0
36,reuters.com,"EU probes Tata Steel, ThyssenKrupp planned joint venture",0
