,source,title,is_clickbait
0,hollywoodlife.com,Wendy Williams Urges Nicki Minaj & Cardi B To ‘Remain Positive’ After Reigniting Wild Feud,0
1,hollywoodlife.com,Sofia Richie Challenges Bikini Queen Kourtney K In Sexy Two-Piece On Vacay With Scott Disick,0
2,hollywoodlife.com,Kylie Jenner Surprises Kris Jenner With A Red Ferrari For Her Birthday – See The Momager’s Shocked Reaction,1
3,hollywoodlife.com,Cardi B Admits Kulture Gives Her ‘Peace Of Mind’ On ‘Stressful Days’ Amidst Wild Nicki Minaj Drama,0
4,hollywoodlife.com,Wendy Williams Urges Cassie To Make ‘Clean Break’ From Diddy: He ‘Doesn’t Really’ Want You Back,1
5,hollywoodlife.com,"Kelly Rizzo: 5 Things To Know About Bob Saget’s Gorgeous Bride, 39",1
6,hollywoodlife.com,"JWoww Done With Roger Mathews, Despite Halloween Reunion: ‘They Aren’t Getting Back Together’",1
7,hollywoodlife.com,‘Empire’ Preview: Cookie Comforts Jamal As He Worries About His Missing Boyfriend — Watch,1
8,hollywoodlife.com,Cardi B Vs. Nicki Minaj: Which Rap Queen Has The Hotter Performance Outfits?,1
9,hollywoodlife.com,Whitey Bulger Dead: Notorious Gangster Played By Johnny Depp In ‘Black Mass’ Is ‘Killed’ In Prison Aged 89,0
10,hollywoodlife.com,‘Below Deck’ Preview: Captain Lee Slams Chandler Over A Safety Issue — Watch,0
11,hollywoodlife.com,"Meghan Markle Recycles Gorgeous $2,700 Navy Dress, Showing Off Toned Legs — Just Like Kate Middleton",1
12,hollywoodlife.com,Birthright Citizenship: 5 Things To Know About Policy Trump Wants To End With Executive Order,1
13,hollywoodlife.com,Gustav Moller Vies For An Oscar Nomination With His First Film ‘The Guilty’,1
14,hollywoodlife.com,Miranda Lambert Celebrates Getting Her ‘Name Changed Back’ After Divorce In Feisty New Video,0
15,hollywoodlife.com,JWoww & Roger Mathews Reunite For Family ‘Moana’ Halloween Costume After Divorce Filing,0
16,hollywoodlife.com,Dylan Gonzalez: 5 Things About Instagram Model Rumored To Be Dating NFL Star Josh Gordon,1
17,hollywoodlife.com,Nicki Minaj Claims Rah Ali REALLY Gave Cardi B The Bump On Her Head At NYFW — Not Security Guards,1
18,hollywoodlife.com,‘The Voice’ Recap: Mariah Carey Makes Her Debut On Night 1 Of Knockouts,1
19,hollywoodlife.com,Bristol Palin’s Ex Dakota Meyer Feels Like A ‘Failure’ After Split: I Failed Most Important People In My Life,1
20,hollywoodlife.com,"Ronnie Ortiz-Magro’s Black Eye: Jen Harley Hit Him With Phone & Punched Him, Report Claims",0
21,hollywoodlife.com,Kourtney Kardashian & Younes Bendjima: He Thinks She’s Ready To Give Him Another Chance,1
22,hollywoodlife.com,The Game Shows Off His Package & Abs In NSFW Selfie & Fans Go Wild: ‘Nobody’s Looking At Your 6-Pack’,1
23,hollywoodlife.com,‘The Resident’ Preview: Conrad Believes His Father Has Ulterior Motives — Watch,1
24,hollywoodlife.com,Khloe K Gushes Over Tristan Thompson’s Surprise Gift Amid Split Drama: ‘Thank You Baby’,1
25,hollywoodlife.com,How Carrie Underwood & Jana Kramer Are Staying Fit & Healthy While Pregnant,1
26,hollywoodlife.com,‘Friends & Family Hustle’: T.I. Finally Woos Tiny Back After Viral Butt-Slapping Video,0
27,hollywoodlife.com,Kylie Jenner & Stormi Wear Matching Butterfly Costumes In Their Most Adorable Halloween Look,1
28,hollywoodlife.com,Karl Glusman: 5 Things To Know About Zoe Kravitz’s Surprise Fiancé,1
29,hollywoodlife.com,Milo Manheim Returns To ‘American Housewife’ & Hits The Stage With Meg Donnelly In New Pics,0
30,hollywoodlife.com,Halsey All Smiles & Surrounded By Hot Shirtless Guys At Halloween Party 3 Days After G-Eazy Split,1
31,hollywoodlife.com,Tristan Thompson Misses True & Khloe Kardashian But Thinks ‘Time Away’ Is ‘A Good Thing’,1
32,hollywoodlife.com,Lizzie Sider Debuts Spanish Version Of Anti-Bullying Hit ‘Butterfly’: Listen,0
33,hollywoodlife.com,‘DWTS’ Pro Lindsay Arnold Reveals There Will Be A ‘Twist’ In Her Halloween Dance With DeMarcus Ware,1
34,hollywoodlife.com,Tristan Thompson Sweetly Kisses Khloe Kardashian At Baby Shower In ‘KUWTK’ Preview — Watch,0
35,hollywoodlife.com,Khloe Kardashian Reveals Why She Agreed To Film Aftermath Of Tristan’s Cheating On ‘KUWTK’,1
36,hollywoodlife.com,Halsey & G-Eazy Still ‘Love’ Each Other — But Will They Ever Get Back Together?,1
37,hollywoodlife.com,G-Eazy Dresses Like Two-Face After Halsey’s Poison Ivy Outfit: Was This A Couple’s Costume Idea?,1
38,hollywoodlife.com,Kim Kardashian Confesses Kanye West Is ‘Harassing Her’ To Have 7 Kids,1
