,source,title,is_clickbait
0,thebureauinvestigates.com,Brexit risk: More than a fifth of doctors and nurses at some hospitals are from the EU,0
1,thebureauinvestigates.com,Brexit risk: More than a quarter of midwives at some London hospitals are EU nationals,0
2,thebureauinvestigates.com,“Utterly shocking” - how UK-wide collaboration revealed number of homeless deaths,0
3,thebureauinvestigates.com,In video: the unfolding crisis of drug resistant TB in India,0
4,thebureauinvestigates.com,Antibiotics in agriculture: The blurred line between growth promotion and disease prevention,0
5,thebureauinvestigates.com,Nangarhar: Descent into chaos,0
6,thebureauinvestigates.com,Dying Homeless: Counting the deaths of homeless people across the UK,1
7,thebureauinvestigates.com,How Milton Keynes became the youth homelessness capital of the UK,1
8,thebureauinvestigates.com,Lithuania and Romania fined for helping CIA run secret prisons on their soil,0
9,thebureauinvestigates.com,Critical antibiotics still used on US farm animals despite superbug crisis,0
10,thebureauinvestigates.com,Bureau Local model of collaborative UK-wide reporting to be replicated in Germany,0
11,thebureauinvestigates.com,"Hundreds of pig carcasses destroyed after ""dangerous"" hygiene failings at meat plant",0
12,thebureauinvestigates.com,“Wake up call”: Nearly untreatable infections in England's hospitals,0
13,thebureauinvestigates.com,Theresa May deprived 33 individuals of British citizenship in 2015,0
14,thebureauinvestigates.com,"Executive who oversaw “black ops” in Iraq hired for anti-Qatar attack, Bureau reveals",0
15,thebureauinvestigates.com,A hundred homeless people have died since October but no-one is asking why,1
16,thebureauinvestigates.com,“Global shame”: Children hit the hardest by tuberculosis crisis,0
17,thebureauinvestigates.com,Binary Options fraud finally banned,0
18,thebureauinvestigates.com,Six things to know about the global superbug crisis - in charts,1
19,thebureauinvestigates.com,Intensive meat and fish farming poses high risks says investors' group,0
20,thebureauinvestigates.com,A game of chicken: how Indian poultry farming is creating global superbugs,1
21,thebureauinvestigates.com,US counter terror air strikes double in Trump's first year,0
22,thebureauinvestigates.com,Russian warriors and British PR firms: Macedonia’s information war,0
23,thebureauinvestigates.com,Obama’s covert drone war in numbers: ten times more strikes than Bush,0
24,thebureauinvestigates.com,Why a million chickens are dying on the way to the abattoir,1
25,thebureauinvestigates.com,Big Pharma fails to disclose antibiotic waste leaked from factories,0
26,thebureauinvestigates.com,On story-telling - we hear from two experts by experience,0
27,thebureauinvestigates.com,Revealed: industrial-scale beef farming comes to the UK,0
28,thebureauinvestigates.com,Revealed: Shocking safety record of UK meat plants,0
29,thebureauinvestigates.com,"Company accused of ""overbilling"" Pentagon's biggest foreign food supplier",0
30,thebureauinvestigates.com,Indian poultry firm Venky's in new furore,0
31,thebureauinvestigates.com,"The story behind the mom, the chicken and the superbug threat",1
32,thebureauinvestigates.com,"Intensive farming in the UK, by numbers",0
33,thebureauinvestigates.com,Private hospital put NHS patients 'at high risk of harm',0
34,thebureauinvestigates.com,Worse than MRSA: Doctors call for urgent action on deadly superbug threat,0
35,thebureauinvestigates.com,Concerns over fake illness cases in troubled GOSH department,0
36,thebureauinvestigates.com,Surgeon accused of profiting from unnecessary NHS operations,0
37,thebureauinvestigates.com,"US-style livestock farming will not come to the UK, says Michael Gove",0
38,thebureauinvestigates.com,Visualising a new kind of journalism,0
39,thebureauinvestigates.com,Zero wage Britain: the firms that want you to work for free,1
40,thebureauinvestigates.com,"Michael Gove’s constituency receives over £60,000",0
41,thebureauinvestigates.com,Putin and the $100 million deal that disappeared,0
42,thebureauinvestigates.com,"How ""ghost soldiers"" could frustrate Trump's plans for Afghanistan",0
43,thebureauinvestigates.com,"The rise of the ""megafarm"": How British meat is made",1
44,thebureauinvestigates.com,The Third Man and the changing role of antibiotics in our society,1
45,thebureauinvestigates.com,"IMF should make tackling superbugs a priority, says top expert",0
46,thebureauinvestigates.com,Most countries still using crucial antibiotics to make animals fatter,0
47,thebureauinvestigates.com,"More than 2,400 dead as Obama’s drone campaign marks five years",0
48,thebureauinvestigates.com,Questions raised over patchy take-up of domestic violence law,0
49,thebureauinvestigates.com,'A national disgrace': Catalogue of animal suffering at Scottish abattoirs revealed,0
50,thebureauinvestigates.com,Fear of national meat scandal - thousands of food safety breaches revealed,0
51,thebureauinvestigates.com,Male health initiatives get less money than those aimed at women,0
52,thebureauinvestigates.com,Breast milk scandal strikes Aptamil manufacturer Danone,0
53,thebureauinvestigates.com,Ermine and expenses: an insight into the House of Lords,0
54,thebureauinvestigates.com,Trump's first year in numbers: Strikes triple in Yemen and Somalia,0
55,thebureauinvestigates.com,Use of ‘last hope’ antibiotic soaring in English hospitals,0
56,thebureauinvestigates.com,When being born British isn’t enough,1
57,thebureauinvestigates.com,"""A curse from the gods"": India's tuberculosis crisis",0
58,thebureauinvestigates.com,"‘We need this law’, says Lorraine Fraser, mother of murdered teen",1
59,thebureauinvestigates.com,Digging into impact in journalism,0
60,thebureauinvestigates.com,Battle for the future of Parma ham,0
61,thebureauinvestigates.com,Over 160 children reported among drone deaths,0
62,thebureauinvestigates.com,Every week this winter two people died sleeping rough,1
63,thebureauinvestigates.com,Caught in the crossfire,0
64,thebureauinvestigates.com,Dirty US meat could flood into UK after a Brexit trade deal,0
65,thebureauinvestigates.com,Dirty business: The livestock farms polluting the UK,0
66,thebureauinvestigates.com,Case study: Laura Mitchell – convicted of murder under joint enterprise,0
67,thebureauinvestigates.com,What not-for-profit journalism should be about now - impact and influence,1
68,thebureauinvestigates.com,How Brits lose millions to UK’s biggest scam while government stands by,0
69,thebureauinvestigates.com,Two leading community journalists to share role organising Bureau Local network,0
70,thebureauinvestigates.com,One in four UK abattoirs fails to meet basic hygiene standards,0
71,thebureauinvestigates.com,Analysis: Obama embraced redefinition of ‘civilian’ in drone wars,0
72,thebureauinvestigates.com,City of London Corporation reveals its secret £1.3bn bank account,0
73,thebureauinvestigates.com,Permission to Engage: WikiLeaks collateral murder footage examined,0
74,thebureauinvestigates.com,Police forces are taking up to 30% longer to react to 999 calls,0
75,thebureauinvestigates.com,"Bullying, harassment and physical assault: Abuse faced by inspectors inside UK slaughterhouses",0
76,thebureauinvestigates.com,Is your council about to cut a vital local service? Help us find out,1
77,thebureauinvestigates.com,Exclusive: Terror suspect Mahdi Hashi loses appeal for return of his British citizenship,0
78,thebureauinvestigates.com,Putin: The richest man on earth?,0
79,thebureauinvestigates.com,Former Briton Mahdi Hashi now jailed by New York judge for al Shabaab terror charges,0
80,thebureauinvestigates.com,Supreme Court backs Theresa May decision to strip suspected Al Qaeda terrorist of UK citizenship,0
81,thebureauinvestigates.com,Leaked Pakistani report confirms high civilian death toll in CIA drone strikes,0
82,thebureauinvestigates.com,New rules pave way for escalating war in Somalia,0
83,thebureauinvestigates.com,An RAF officer faces court martial over Nimrod deaths,0
