,source,title,is_clickbait
0,kotaku.com,Google’s Homepage Is Now A Clever Multiplayer Halloween Game,1
1,kotaku.com,I Like Baseball Now Because It's Just Like Dwarf Fortress,1
2,kotaku.com,Hollywood Is Making An Attack On Titan Movie,1
3,kotaku.com,Prototype Wii Remote From The GameCube Era Sells At Auction,0
4,kotaku.com,No Man's Sky's Latest Update Will Be Underwater,0
5,kotaku.com,A Hotel Strike Was The Talk Of This Year's TwitchCon,1
6,kotaku.com,K-Pop Pick Of The Day: Goodbye,1
7,kotaku.com,The Week In Games: Cosmic Kingdom Wizard Kid,0
8,kotaku.com,"Halloween In Tokyo Descends Into Chaos, Clean-Ups And Arrests",0
9,kotaku.com,Game Historian Explains Blood Testing Devices For Nintendo Handhelds,0
10,kotaku.com,"Nintendo's Biggest Selling Games For Switch, 3DS, Wii U And More As Of Fall 2018",0
11,kotaku.com,Sunday Comics: Candy Bag,0
12,kotaku.com,Our Favorite Cosplay From Anime Fest @ NYCC x Anime Expo 2018,0
13,kotaku.com,"You're Just Not Scary Anymore, Cthulhu",1
14,kotaku.com,Scrabble World Champion Drops 100-Point Word Like It Was No Big Deal,0
15,kotaku.com,This Week In The Business: Do AAA Games Require Crunch?,1
16,kotaku.com,Early Access Means Nothing Anymore,0
17,kotaku.com,Twitch Streamer Locks Himself In A Cage For 30 Days [UPDATE],0
18,kotaku.com,Women On Twitch Go Without Makeup To Support A Fellow Streamer,0
19,kotaku.com,We All Sometimes Struggle With Work-Life Balance,1
20,kotaku.com,Tiny Torbjorn Action Figure Is Just The Right Size,1
21,kotaku.com,PS3 Game Shutting Down Servers Earlier Than Promised,0
22,kotaku.com,K-Pop Pick Of The Day: Cruel Fairy Tale,0
23,kotaku.com,A Visit To TwitchCon's Emote Museum,0
24,kotaku.com,It Takes Two To Cosplay As Doctor Strange,0
25,kotaku.com,"My Misadventures In Fallout 76's Buggy, Bizarre Beta",1
26,kotaku.com,The Vermin Tide,0
27,kotaku.com,Chinese Phone Company Boasts Their New Phone Is Better Than The Switch,0
28,kotaku.com,GOG Account Publishes Yet Another Awful Tweet,0
29,kotaku.com,'Retrogame Roadshow' Highlights Rare Gaming Collectibles,0
30,kotaku.com,More And More Game Makers Are Talking About Crunch,0
31,kotaku.com,Twitch's Casino Section Is Full Of Suspicious Channels,0
32,kotaku.com,Tree Queen,0
33,kotaku.com,K-Pop Pick Of The Day: Voodoo Doll,1
34,kotaku.com,Nike's Got More PlayStation Sneakers Coming,0
35,kotaku.com,You Can Now Officially Get The Steam Achievement For Not Playing A Game For Five Years,1
36,kotaku.com,Teen Developer Makes Game Inspired By '90s Shooters That Came Out Before He Was Born,1
37,kotaku.com,Several Excuses For Why I Am Still Playing Nintendo's Latest Mobile Game,0
38,kotaku.com,"Controversial Streamer Suspended From Twitch, Barred From TwitchCon After 'Harassment'",0
39,kotaku.com,"Well, You Don't See That Very Often",1
40,kotaku.com,Spot What's Wrong With This Japanese TV Screenshot,1
41,kotaku.com,Ask Dr. NerdLove: My Girlfriend's STI Diagnosis Has Me Questioning Everything,1
42,kotaku.com,Guess All These Anime References In This Week's Pokémon Episode,1
43,kotaku.com,Skybound Games 'In Discussions' With Former Telltale Staffers About Completing The Walking Dead,0
44,kotaku.com,This Week In The Business: Buncha Crunch,1
45,kotaku.com,The Unusual Effort That Went Into Creating WarioWare Gold,1
46,kotaku.com,Meltan Revealed To Be The First Mythical Pokémon That Evolves (Into An Absolute Unit),1
47,kotaku.com,The Top PlayStation Trophy Hunter Is Now Bagging 300 Platinums A Year,0
48,kotaku.com,This Anime Image Makes No Sense,1
