,source,title,is_clickbait
0,stlouis.cbslocal.com,Bucks Guard Malcolm Brogdon Launches Program To Help Bring Clean Water To East Africa,0
1,stlouis.cbslocal.com,Cartoon Network Opening Up First Hotel In Pennsylvania Next Summer,0
2,stlouis.cbslocal.com,Political Experts: Early Signs Pointing To ‘Considerably Higher’ Midterm Election Turnout,0
3,stlouis.cbslocal.com,World Series Ratings Lowest Since 2015,0
4,stlouis.cbslocal.com,Carter Blackburn: ‘Navy Believes They Can Be Competitive In This Game With Notre Dame’,1
5,stlouis.cbslocal.com,Natalie Cole On ‘Survivor’ Experience: ‘I Was The Goliath’,0
6,stlouis.cbslocal.com,Jazz Guard Donovan Mitchell Honored Utah Shooting Victim Lauren McCluskey During Win Over Rockets,0
7,stlouis.cbslocal.com,Tichina Arnold On ‘The Neighborhood’: ‘At A Great Position At A Great Time’,0
8,stlouis.cbslocal.com,Brandon Micheal Hall Talks ‘God Friended Me’,0
9,stlouis.cbslocal.com,"Top DFS Picks Week 8: Goff, Gurley Strong Plays Against Packers",0
10,stlouis.cbslocal.com,WATCH: Patrick Mahomes Leads Fans In Singing ‘Sweet Caroline’ During Rout Of Bengals,1
11,stlouis.cbslocal.com,Scott Bakula On ‘NCIS: New Orleans’ 100th Episode: ‘Very Exciting For A Lot Of People’,1
12,stlouis.cbslocal.com,‘Tell Me A Story’ Red Carpet Premiere Recap,1
13,stlouis.cbslocal.com,Garth Brooks To Perform The First Ever Live Concert At Notre Dame Stadium,0
14,stlouis.cbslocal.com,Ashlie Atkinson Talks ‘One Dollar’ On CBS All-Access,0
15,stlouis.cbslocal.com,‘Survivor’ Player Natalia Azoqa: ‘Bring Me Back’,0
16,stlouis.cbslocal.com,73rd Tony Awards To Be Broadcast Live From Radio City Music Hall,0
17,stlouis.cbslocal.com,Nora Krug Confronts Her German Roots In ‘Belonging’,0
18,stlouis.cbslocal.com,Woman Shares Emotional Journey After Ex-Boyfriend Bit Off Her Lip,0
19,stlouis.cbslocal.com,‘The World’s Best’ To Premiere Immediately After Super Bowl LIII On CBS,1
20,stlouis.cbslocal.com,Report: G-League To Offer 125K To Elite Prospects As Alternative To College,0
21,stlouis.cbslocal.com,WNBA Star Brittney Griner Airs Grievances With League Salaries On Instagram,0
22,stlouis.cbslocal.com,Bob Newhart Returns On A New Episode Of ‘The Big Bang Theory’,0
23,stlouis.cbslocal.com,Researchers Study Vaccine To Target Aggressive Form Of Breast Cancer,0
24,stlouis.cbslocal.com,Bi “Killer Bee” Nguyen On Her ‘Survivor’ Experience: ‘If I Came Back I Think That I Could Win’,1
25,stlouis.cbslocal.com,Bullets Fall Out Of Florida Man’s Amazon Package,0
26,stlouis.cbslocal.com,WATCH: Mom Whips Son With Belt After He Stole Her BMW,1
27,stlouis.cbslocal.com,Hungry And In A Hurry? These Are The Fastest Drive-Thrus In America,1
28,stlouis.cbslocal.com,Couple Plans To Visit 6 Disney Parks On 2 Coasts In 1 Day,0
29,stlouis.cbslocal.com,You May See Shooting Stars This Weekend,1
30,stlouis.cbslocal.com,Blind Boy’s Vision Improving After New Gene Therapy Treatment,0
31,stlouis.cbslocal.com,PHOTOS: Home Where Salem Witch Trials Victim John Proctor Lived Up For Sale,0
32,stlouis.cbslocal.com,‘Leave The Mask At Home’: AMC Reminds Guests No Masks Or Weapons Allowed For ‘Halloween’ Premiere,0
33,stlouis.cbslocal.com,"Settle Down, A Skull-Shaped Asteroid Is Not Headed For Earth This Halloween",0
34,stlouis.cbslocal.com,Malcolm Jenkins: ‘Darnold Checks All The Boxes You Want From A Rookie’,1
35,stlouis.cbslocal.com,Man Stabbed At Haunted House After Friend Mistakes Knife For Prop,0
36,stlouis.cbslocal.com,Cookies And Cremation? Student’s Recipe May Have Included Grandparent’s Ashes,0
37,stlouis.cbslocal.com,Naked Man Swims Among Sharks At Toronto Aquarium,0
38,stlouis.cbslocal.com,"Joe Biden To Present Former President George W. Bush, Laura Bush With Liberty Medal",0
39,stlouis.cbslocal.com,Bill To Decriminalize Marijuana In Pennsylvania Clears Hurdle,0
40,stlouis.cbslocal.com,Cow Goes Viral As Backseat Passenger,0
41,stlouis.cbslocal.com,SHOWTIME To Premiere ‘The Family Business: Trump And Taxes’ On Sunday,0
42,stlouis.cbslocal.com,Heartbroken Family Issues Warning After Dog Dies From Eating Chewing Gum,0
43,stlouis.cbslocal.com,Spencer Paysinger On The CW’s ‘All American’: ‘Story Of An Outsider Trying To Figure Out Where He Fits’,1
44,stlouis.cbslocal.com,Doctors Warn Of C-Section ‘Epidemic’ As Global Rates Double,0
45,stlouis.cbslocal.com,Ronald Reagan Hologram To Debut At Presidential Library,0
46,stlouis.cbslocal.com,NFL Picks – Week 6: Patriots Hand Chiefs Their First Loss,0
47,stlouis.cbslocal.com,Mike ‘The Situation’ Sorrentino Sentenced To 8 Months In Prison,0
48,stlouis.cbslocal.com,35 States Ask FCC To Allow New Technology To Block Spoofed Robocalls,0
49,stlouis.cbslocal.com,Fiancée Takes Wedding Photos Alone To Honor The Sudden Death Of Her Husband,1
50,stlouis.cbslocal.com,David Boreanaz On ‘SEAL Team’: ‘If We Can Show That Light In Their Shadow We’re Doing Them Justice”,1
51,stlouis.cbslocal.com,Virginia Halts Tampon Ban For Visitors To Prisons,0
52,stlouis.cbslocal.com,Flight Delayed After Woman Brings Emotional Support Squirrel On Plane,0
53,stlouis.cbslocal.com,Mariners Pitcher Felix Hernandez Becomes Naturalized American Citizen,0
54,stlouis.cbslocal.com,"‘Madam Secretary’ Season 5 Premieres Sunday, October 7th On CBS",0
55,stlouis.cbslocal.com,Report: Indianapolis Colts Guard Matt Slauson Played Through Two Broken Vertebrae,0
56,stlouis.cbslocal.com,Florida Father Loses Fight For Paternity Rights,0
57,stlouis.cbslocal.com,White Woman Calls Police On Black Man Babysitting White Children,0
58,stlouis.cbslocal.com,"These Virginia Towns Can Jail, Fine Children Over 12 Who Trick-Or-Treat",1
59,stlouis.cbslocal.com,Officials: Husband Of ‘Real Housewives Of New Jersey’ Star To Be Deported To Italy,0
60,stlouis.cbslocal.com,‘Criminal Minds’ Executive Producer Erica Messer On The Show’s 300th Episode: ‘Expect A Little Surprise’,0
61,stlouis.cbslocal.com,Amy Schumer And Emily Ratajkowski Were Arrested In Kavanaugh Protests,1
62,stlouis.cbslocal.com,"Waffle House That Never Closes, Forced To Close By Hurricane Michael",0
63,stlouis.cbslocal.com,Activist Says Arkansas Sheriff Forced Inmates To Wear Nike Shirts To Mock Colin Kaepernick,0
64,stlouis.cbslocal.com,"Steelers’ WR Antonio Brown Sued, Accused Of Nearly Hitting Toddler With Furniture Thrown From Balcony",0
65,stlouis.cbslocal.com,Catch All The Drama On The New ‘Start TV’,1
66,stlouis.cbslocal.com,Town Debates Jail Time As Punishment For Breaking Dog Barking Laws,0
67,stlouis.cbslocal.com,Damon Wayans Jr. On New Show ‘Happy Together’: ‘It’s Like A Cool 90’s Show’,0
68,stlouis.cbslocal.com,Bride Paralyzed In Freak Accident During Hawaii Honeymoon,0
69,stlouis.cbslocal.com,‘Survivor’ Season 37 Castaways Announced,0
