,source,title,is_clickbait
0,theglobeandmail.com,Calgary to consider cancelling 2026 Olympic bid after coming council committee vote,0
1,theglobeandmail.com,"Montreal hit with rotating Canada Post strike; 6,000 workers walk off job",0
2,theglobeandmail.com,"Alberta city close to hitting $500,000 fundraising goal to honour four Humboldt Broncos players",0
3,theglobeandmail.com,Nova Scotia to host 2020 IIHF Women’s World Championship,0
4,theglobeandmail.com,Global wildlife populations dropped 60 per cent in last 40 years: WWF,0
5,theglobeandmail.com,Power Corp.’s fintech venture fund Portag3 raises $198-million,0
6,theglobeandmail.com,Premarket: Stocks stumble as trade war nerves send yuan to 10-year low,0
7,theglobeandmail.com,Pittsburgh synagogue shooting reshapes Liberals’ apology for 1939 refusal of ship of Jewish refugees,0
8,theglobeandmail.com,Trident Juncture 2018: NATO kicks off largest manoeuvre since Cold War,0
9,theglobeandmail.com,"Dow drops over 400 points as earnings, geopolitical tensions weigh",0
10,theglobeandmail.com,Johnny Manziel gets first CFL victory as Als rout Argos 40-10 in battle of basement dwellers,0
11,theglobeandmail.com,Korean fund manager to invest up to $600-million in Canadian commercial real estate,0
12,theglobeandmail.com,"Monday’s Insider Report: CEO invests $300,000, buying on the dip",0
13,theglobeandmail.com,Alberta accuses Ottawa of ‘bad-faith tactics’ in 2026 Calgary Olympics talks,0
14,theglobeandmail.com,"Canadian man, accused of abducting his toddler son in 1987, arrested in Connecticut",0
15,theglobeandmail.com,Review: The Fiat 500 Abarth is a compact hatch with attitude,0
16,theglobeandmail.com,"Hurricane Michael death toll raised to 45, with 35 in Florida alone",0
17,theglobeandmail.com,Mattis expected to send at least 800 troops to U.S.-Mexico border,0
18,theglobeandmail.com,At midday: TSX drops over 200 points on interest rate hike,0
19,theglobeandmail.com,Saudi Arabia has ‘no intention’ of 1973 oil embargo replay: report,0
20,theglobeandmail.com,Arsenal’s 11-game winning run ends after 2-2 draw at Crystal Palace,0
21,theglobeandmail.com,Rough week pull U.S. markets under water for calendar 2018,0
22,theglobeandmail.com,Woodfibre LNG project in B.C. to go ahead in early 2019,0
23,theglobeandmail.com,Ottawa’s Assent Compliance raises US$100-million from Warburg Pincus,0
24,theglobeandmail.com,Ottawa’s $1.5-billion commitment for Calgary 2026 Olympics could leave bid short,0
25,theglobeandmail.com,New York private equity giant invests more than $100-million in Ottawa supply chain software pioneer,0
26,theglobeandmail.com,The close: Dow drops almost 300 points as global markets cap ugly week,0
27,theglobeandmail.com,Politics Briefing: How ready the parties are for the 2019 election,1
28,theglobeandmail.com,Police reopen investigation into 1972 death of Indigenous teen in northern Ontario,0
29,theglobeandmail.com,"There’s a ‘seller’s market’ for remaining Canadian assets, Kinder Morgan CEO says",0
30,theglobeandmail.com,Investors outlook 2019: What to watch out for in the year of fear,1
31,theglobeandmail.com,"Jordin Tootoo, first Inuk player in NHL, retires after 13 seasons",0
32,theglobeandmail.com,"No, To Kill a Mockingbird shouldn’t be taught in 2018",0
33,theglobeandmail.com,"TSX drops over 250 points, Dow 200 as earnings draw mixed reaction",0
34,theglobeandmail.com,"New York police remove almost 3,000 body cameras after one explodes",0
35,theglobeandmail.com,Airbus delivers first A220 to Delta after acquiring jet from Bombardier,0
36,theglobeandmail.com,"At midday: TSX drops over 200 points, Dow 350 as earnings, geopolitical worries weigh",0
37,theglobeandmail.com,"Central American migrant caravan swells to 5,000 people, resumes advance toward U.S.",0
38,theglobeandmail.com,"Migrant caravan, now believed to comprise more than 7000 people, pushes on",0
39,theglobeandmail.com,"IOC won’t cover extra costs for 2026 Winter Games, official says",0
40,theglobeandmail.com,Toronto election 2018: Polls close as candidates wait for results,0
41,theglobeandmail.com,"Woods, Mickelson pay-per-view match to cost $19.99",0
42,theglobeandmail.com,DeShaun Watson throws 5 touchdowns as Texans beat Dolphins 42-23,0
43,theglobeandmail.com,"The close: Dow drops over 300 points on Italy, Saudi Arabia worry",0
44,theglobeandmail.com,"New Champlain Bridge won’t be ready until 2019, federal government confirms",0
45,theglobeandmail.com,Matt Ryan throws for 379 yards as Falcons beat Giants,0
46,theglobeandmail.com,Citron’s Tesla U-turn dealt short sellers a $1.11-billion loss,0
47,theglobeandmail.com,"Celebrating the problems and pleasures of Ingmar Bergman, 100 years on",0
48,theglobeandmail.com,"Oct. 20: 2018, going on 1170. Plus other letters to the editor",0
49,theglobeandmail.com,Toronto election 2018: Residents head to polls,0
50,theglobeandmail.com,"TSX at 17,600 by year end? Believe it, says BMO’s chief investment strategist",0
51,theglobeandmail.com,The #MeToo movement brought down more than 200 powerful men – and women replaced many of them,0
52,theglobeandmail.com,U.S. continuing unemployment claims hit lowest level since 1973,0
53,theglobeandmail.com,Nalcor sends 500 workers home from main contractor at Labrador hydro project,0
54,theglobeandmail.com,"Uber, Lyft among high-flying private tech firms planning IPOs in 2019",0
55,theglobeandmail.com,"Woman, 48, charged with criminal negligence in northern Ontario fatal fire",0
56,theglobeandmail.com,EU lawmakers to back 35 per cent CO2 cut for trucks by 2030,0
57,theglobeandmail.com,Saskatchewan Roughriders rebound with 29-24 victory over Calgary Stampeders,0
58,theglobeandmail.com,"Former RBC banker fined $100,000 and banned from working for U.S. banks",0
59,theglobeandmail.com,"Genie Bouchard plays best match in years to defeat No. 3 seed 6-1, 6-0 at Luxembourg Open",0
60,theglobeandmail.com,Jordan says nearly 300 Syrian White Helmets have left for West,0
61,theglobeandmail.com,"Brewers beat Dodgers 7-2, send NLCS to Game 7",0
62,theglobeandmail.com,"Tesla hikes price of new Model 3 by $1,000",0
63,theglobeandmail.com,Putin says the Islamic State have seized 700 hostages in Syria; executing some,0
64,theglobeandmail.com,University of Southern California agrees to pay $215-million to settle doctor sex abuse claims,0
65,theglobeandmail.com,Wimbledon to introduce final-set tiebreakers in 2019,0
66,theglobeandmail.com,Crescent Point reports $30.5-million third-quarter profit,0
67,theglobeandmail.com,Shopify sees more than 100 cannabis orders per minute on Canadian websites for legalization day,0
68,theglobeandmail.com,Raptors take Round 1 as Leonard continues to shine with 31 points against Celtics,0
69,theglobeandmail.com,Redblacks on verge of East Division title with 35-31 win over Tiger-Cats,0
70,theglobeandmail.com,"Ontario does brisk business with 100,000 pot orders in first 24 hours",0
71,theglobeandmail.com,Alberta experiences cannabis retail boom as 100 more stores to roll-out by mid-November,0
72,theglobeandmail.com,"Clayton Kershaw dominant, Dodgers beat Brewers 5-2, lead NLCS 3-2",0
73,theglobeandmail.com,Barrick takes US$405 write down on Peruvian mine,0
74,theglobeandmail.com,"Crown seeks 12-year sentence in central Alberta child porn, sex assault case",0
75,theglobeandmail.com,WorkSafe BC report cites safety failures in 2017 train derailment that killed three workers,0
76,theglobeandmail.com,Asian shares slump as Wall Street erases all of 2018 gains,0
77,theglobeandmail.com,"Sellers pocket $101,000 premium for Toronto house with 'little bonuses’",0
78,theglobeandmail.com,Saab plans $665-million rights issue to keep pace with order backlog,0
79,theglobeandmail.com,"Cantina Lavis Teroldego Vigneti delle Dolomiti 2016, Italy",1
80,theglobeandmail.com,"Xavier Ventoux 2016, France",0
81,theglobeandmail.com,"Cam Levins picks up bonus of $43,000 as he shatters longstanding Canadian marathon record",0
82,theglobeandmail.com,"Momo Organic Sauvignon Blanc 2016, New Zealand",0
83,theglobeandmail.com,"Greywacke Sauvignon Blanc 2017, New Zealand",0
84,theglobeandmail.com,"Clos des Moiselles 2015, France",1
85,theglobeandmail.com,Toronto police make arrest in 25-year-old murder case,0
