,source,title,is_clickbait
0,corsicanadailysun.com,VVA Chapter 1009 visits local veterans,0
1,corsicanadailysun.com,Halloween makes it more than spooky on the road,1
2,corsicanadailysun.com,Trump visits amid divide: 'It's sacred what happened here',1
3,corsicanadailysun.com,Official: Pipe-bomb suspect had hit list of targets,0
4,corsicanadailysun.com,4 years of CFP rankings show importance of a good start,0
5,corsicanadailysun.com,Asian stocks rally as weaker yuan eases fear of more tariffs,0
6,corsicanadailysun.com,Jets' Leggett helping raise awareness for abdominal injuries,0
7,corsicanadailysun.com,Mildred soars into playoffs with new coach,0
8,corsicanadailysun.com,"Browns fire coach Jackson, owner cites 'internal discord'",0
9,corsicanadailysun.com,Honoring a hero — Soldier’s remains come home after 74 years,0
10,corsicanadailysun.com,Migrant caravan demands transport as 2nd group enters Mexico,0
11,corsicanadailysun.com,US limits tech exports to Chinese firm on security grounds,0
12,corsicanadailysun.com,Sweet Tangerine celebrates 10 years,0
13,corsicanadailysun.com,Spy chief wanted ban on China telecoms from Australian 5G,0
14,corsicanadailysun.com,Red Sox return to Fenway Park with World Series trophy,0
15,corsicanadailysun.com,APNewsBreak: South Sudan rebel leader Machar to return,0
16,corsicanadailysun.com,State lawmaker assails ‘extortion’ as porn filmmaker accuses him of assault on set,0
17,corsicanadailysun.com,"History in the Making: La. State Police’s first mother, daughter troopers",0
18,corsicanadailysun.com,Retrial begins for neo-Nazi charged in 2009 Phoenix killing,0
19,corsicanadailysun.com,Court orders Japan company to pay 4 Koreans for forced labor,0
20,corsicanadailysun.com,Cowboys fire OL coach Alexander after less than half season,0
21,corsicanadailysun.com,CNN says suspicious package received at Atlanta post office,0
22,corsicanadailysun.com,Red Sox top Dodgers for 4th World Series title in 15 seasons,0
23,corsicanadailysun.com,"AP Top 25 Takeaways: Before 1st CFP rankings, field trimmed",0
24,corsicanadailysun.com,VVA presents Wargss with the winning deer rifle,0
25,corsicanadailysun.com,McConaughey gives back to first responders in Texas visit,0
26,corsicanadailysun.com,Democratic Attorney General candidate visits Corsicana,0
27,corsicanadailysun.com,Walmart has a new plan to help you avoid holiday lines,1
28,corsicanadailysun.com,Venice inundated by exceptional tide; flooding hits Italy,0
29,corsicanadailysun.com,"AL woman gets zombie teeth stuck, removed by dentist",0
30,corsicanadailysun.com,No. 3 Bulldogs wrap up regular season with sweep over No. 13 Hill,0
31,corsicanadailysun.com,Red Sox beat Dodgers 5-1 in Game 5 to win World Series title,0
32,corsicanadailysun.com,Bomb suspect set for Florida court appearance,0
33,corsicanadailysun.com,That Church Fall Festival Oct. 31,0
34,corsicanadailysun.com,Pickle-flavored candy canes add some flavor to the holidays,1
35,corsicanadailysun.com,Chiefs complete season sweep of Broncos with 30-23 victory,0
36,corsicanadailysun.com,Get your Halloween jams here: Spooky hits for the holiday,1
37,corsicanadailysun.com,New art gallery to host reception Thursday,0
38,corsicanadailysun.com,AP Top 25: Record changes in Top 25 after 11 ranked losses,0
39,corsicanadailysun.com,UPDATE: Corsicana’s Boo on the Block Oct. 31,1
40,corsicanadailysun.com,Saints get revenge for 'miracle' in 30-20 win over Vikings,0
41,corsicanadailysun.com,Steelers down Browns 33-18 a day after synagogue shooting,0
42,corsicanadailysun.com,"Talk of rule changes, Harper, Machado dominate offseason",0
43,corsicanadailysun.com,"Pentagon sending 5,200 troops to border week before midterms",0
44,corsicanadailysun.com,The Latest: Hamlin tries to extend streak; Bowyer nicks car,0
45,corsicanadailysun.com,Dombrowski adds Red Sox title to 1997 Marlins championship,0
46,corsicanadailysun.com,"Redskins win third straight, behind defense and Peterson",0
47,corsicanadailysun.com,AP source: Browns fire Hue Jackson in third losing season,0
48,corsicanadailysun.com,Wentz's 3 TD passes give Eagles win vs. Jags in London,0
49,corsicanadailysun.com,Chamber State of the State & Nation Address Nov. 1: Texas Comptroller of Public Accounts Glenn Hegar is guest speaker,0
50,corsicanadailysun.com,David Price proves he's worth every penny as Red Sox win World Series,0
51,corsicanadailysun.com,Pipe bomb suspect was spinning records as FBI closed in,0
52,corsicanadailysun.com,1 migrant dies as 2nd group tries to force entry into Mexico,0
53,corsicanadailysun.com,PHOTOS: Corsicana honors G.W. Jackson's 1968 state football champions,0
54,corsicanadailysun.com,"Cornelius leads Oklahoma State past No. 6 Texas, 38-35",0
55,corsicanadailysun.com,Trump calls Pittsburgh synagogue attack 'evil' anti-Semitism,0
56,corsicanadailysun.com,"The Latest: Trump dubs Steyer, bomb plot target, a 'lunatic'",0
57,corsicanadailysun.com,Tourists flee typhoon-ravaged Northern Marianas,0
58,corsicanadailysun.com,"Tigers sweep Cleburne, storm into volleyball playoffs",0
59,corsicanadailysun.com,Cavaliers fire coach Tyronn Lue after 0-6 start,0
60,corsicanadailysun.com,Bengals pick off Winston 4 times for 37-34 win over Bucs,0
61,corsicanadailysun.com,Logano shoves past Truex to earn shot at NASCAR championship,0
62,corsicanadailysun.com,IBM set to acquire North Carolina-based Red Hat in $34B deal,0
63,corsicanadailysun.com,"Newton scores 3 TDs, Panthers defeat Ravens 36-21",0
64,corsicanadailysun.com,South Carolina mass shooting: Slain deputy mourned,0
65,corsicanadailysun.com,"Mississippi State upsets No. 16 Texas A&M, 28-13",0
66,corsicanadailysun.com,"Fromm throws 3 TDs, No. 7 Georgia beats No. 9 Florida 36-17",0
67,corsicanadailysun.com,AP sources: Cavaliers fire coach Tyronn Lue after 0-6 start,0
68,corsicanadailysun.com,"Book, Williams lead No. 3 Notre Dame over Navy, 44-22",0
69,corsicanadailysun.com,Election postponed for typhoon-ravaged Northern Marianas,0
70,corsicanadailysun.com,"Man with kids shoots, kills masked man who opened fire at Birmingham McDonald’s",0
71,corsicanadailysun.com,President Trump marks Halloween at the White House,1
72,corsicanadailysun.com,The Latest: Saipan airport reopens for limited service,0
73,corsicanadailysun.com,Trump says Pittsburgh attack lays bare 'hate' in US,0
74,corsicanadailysun.com,Thorson leads Northwestern over No. 20 Wisconsin 31-17,1
75,corsicanadailysun.com,Wait times for citizenship applications stretch to 2 years,0
76,corsicanadailysun.com,Mail bomb suspect's personality changed radically,0
77,corsicanadailysun.com,Some Sessions allies hope White House allows graceful exit,0
78,corsicanadailysun.com,Decatur woman accused of stealing child’s ID for food stamps,0
79,corsicanadailysun.com,Corsicana Rotary presents annual Chili Fest Nov. 6,0
80,corsicanadailysun.com,"McNeil sets record, Navarro storms into playoffs with 47-31 win over TVCC",0
81,corsicanadailysun.com,Police warn parents of colorful meth pills that look like candy,1
82,corsicanadailysun.com,City hires Economic Development Director,0
83,corsicanadailysun.com,FBI had plenty of clues on pipe bomb suspect,0
84,corsicanadailysun.com,"Not good-bye, but see you later",1
85,corsicanadailysun.com,"FBI uncovered bomb suspect's ID with DNA, fingerprint clues",0
86,corsicanadailysun.com,JLCCS celebrates Grandparents' Day,0
87,corsicanadailysun.com,"Hero comes home: WWII casualty identified, laid to rest in Dresden Cemetery",0
88,corsicanadailysun.com,No. 13 WVU uses 31-point second quarter to beat Baylor 58-14,0
89,corsicanadailysun.com,Letter from the Mayor: Activities and events around town,1
90,corsicanadailysun.com,"GC Volleyball Roundup: Tigers, LadyCats have play-in game; Mildred, Frost head for playoffs",0
91,corsicanadailysun.com,"GC Volleyball Roundup: Tigers, LadyCats have play-in games; Mildred, Frost head for playoffs",0
92,corsicanadailysun.com,CTX Kids' Night Out at The Square Root today,1
93,corsicanadailysun.com,College updates Board on Watchdog Alerts,0
94,corsicanadailysun.com,No. 6 Navarro closes out East Zone title run with win at Panola,0
95,corsicanadailysun.com,Missed FG after unusual call helps 'Skins top Cowboys 20-17,0
96,corsicanadailysun.com,"Mildred plays well in loss to No. 10 Scurry-Rosser, closes in on playoffs",0
97,corsicanadailysun.com,"World Series Game 1 to be cold one for Dodgers, Red Sox",0
98,corsicanadailysun.com,Corsicana police arrest two in armed robbery,0
99,corsicanadailysun.com,Navarro opens soccer playoffs in Lion Stadium in Ennis,0
